ID,微博内容
126,【市委召开常委会议】近日，市委召开常委会议，深入学习中省纪委扶贫领域监督执纪问责工作电视电话会议精神，传达贯彻全省落实中央巡视“回头看”意识形态领域反馈问题整改工作推进会、文化体制改革与文化产业发展领导小组扩大会议、哲学社会科学工作座谈会和推进巡视整改暨执纪审查工作电视电话会议精 ????????...展开全文c
127,【我市公开遴选（选调）35名公务员（工作人员）】本次采取现场报名、现场资格审查的方式进行，不收取报名费用。报名时间为7月25日至7月28日，每天上午8:30—12:00，下午14:30-18:00。O网页链接 ????????
128,转发微博
129,【我市企业金融顾问制度试点推行】日前，《安康市推行企业金融顾问制度试点工作实施方案》正式下发施行，首批50名金融顾问锁定100家成长型企业，开展结对子、固定式、常态化帮扶服务。此次对接帮扶自2017年8月1日起至2019年7月31日止，服务期限暂定为两年。O网页链接 ????????
130,转发微博
131,【郭青看望慰问高温下坚守岗位的一线工作者】近期，我市持续出现高温天气。7月13日，市委书记郭青看望慰问了在高温下坚守岗位的环卫工人、公安交警和城管人员，代表市委、市政府和全市人民，向高温下坚守一线的广大工作者表示慰问和感谢。O网页链接 ????????
132,【安康设立励志奖????奖励标准每生1万元】政府励志奖每年奖励高考成绩取得全市文科前4名、理科前6名的学生。奖励标准为每生1万元；对高考成绩进入全省前十名的学生奖励5万元；进入全省前五名的学生奖励10万元；取得全省高考状元学生奖励20万元。O网页链接 ????????
133,【赵俊民会见中国水环境集团董事长侯锋】中国水环境集团此次来安康就中心城区水环境治理PPP项目进行对接洽谈，深化与安康水环境治理务实合作，共同致力于推进陕南地区南水北调水源地生态环境的保护和提升。双方就安康中心城区水环境PPP项目前期筹备和项目设计等合作意向达成一致意见。 ????????...展开全文c
134,【我市出台规范移民搬迁项目资金管理意见】日前，市政府办印发《关于进一步规范移民搬迁项目资金管理意见》，进一步加强全市移民搬迁项目的资金管理和提高资金拨付效率，确保惠农资金发挥应有的效应。O网页链接 ????????
135,【“一带一路”（安康）国际茶叶经贸洽谈会召开】7月9日至11日，由中国农业国际合作促进会、安康市人民政府主办的“一带一路”（安康）国际茶叶经贸洽谈会在明江国际酒店召开。O网页链接 ????????
136,【90名遴选到市政府机关见习的大学生进入资格复审】经对报名情况汇总后初审，本次通过市政府网站提交报名表的90名大学生中，共有90名大学生符合报名条件（待复审后正式确定资格）。符合报名条件的人员于2017年7月12日8:00--12：00到市委主楼513室（香溪路27号）参加现场资格复审。O网页链接 ????????
137,【安康发布高温橙色预警！最高气温将达37℃】安康市气象台7月10日9时40分升级发布高温橙色预警信号：预计未来24小时我市旬阳、白河、汉滨、紫阳、岚皋最高气温将达到或超过37℃，请注意防范。 ????????
138,转发微博
139,【我市对社区工作者展开全覆盖培训】7月6日，我市第一期社区工作者培训班正式开班。此次集中轮训到8月31日结束，每期5天，共举办5期。培训采取集中授课、实地参观、社区工作经验沙龙等方式进行；培训对象包括我市2012年以来通过全省统一招考进入社区管理队伍的380名社区专职工作人员和79个城市社区居委 ????????...展开全文c
140,【全省重点项目安康对接会成功举行】7月5日，全省重点项目安康对接会在安康高新区创业创新中心召开。省发改委，中建、中铁、中铁建、中交、中电、中冶、中能等17家央企，280家中省企业以及安康市县有关部门参会。O网页链接 ????????
141,【杜航伟在汉阴县调研脱贫攻坚工作】7月4日，省委常委、省委政法委书记、副省长、省公安厅厅长杜航伟到包抓贫困县汉阴县调研脱贫攻坚工作。他强调，要认真贯彻中央和我省部署要求，树牢“四个意识”，勇于攻坚克难，以最严的要求、最实的措施、最硬的作风，全力以赴打好脱贫攻坚战，努力为我省追赶超越 ????????...展开全文c
142,转发微博
143,转发微博
144,【我市医疗保障“一站式”服务运行良好】至6月20日，我市新农合结算系统正式与中国人寿大病保险、民政救助信息系统对接，在各县区实现了定点医疗机构住院医疗费用“一站式”结算服务。截至6月底，全市共有629名患者享受了“一站式”结算服务。O网页链接 ????????
145,【安康“五举措”助推移民搬迁社区工厂建设】近日，安康市政府下发《关于培育和发展社区工厂的实施意见》，通过系列政策扶持，大力培育发展社区工厂。到2020年底，全市培育发展社区工厂300家以上，力争每一个移民搬迁社区或农村人口集中区都有1家以上的社区工厂。O网页链接 ????????
146,【市政府党组召开2017年第6次集中学习会议】7月2日，市政府党组书记、代市长赵俊民主持召开市政府党组学习会，集中学习习近平总书记在深度贫困地区脱贫攻坚座谈会议上的重要讲话、对廖俊波同志先进事迹作出的重要指示，中央巡视组对陕西巡视“回头看”反馈意见和娄勤俭同志有关讲话，以及中省深化改革 ????????...展开全文c
147,【郭青在洪山镇石狮村调研脱贫攻坚并讲党课时强调：带着感情做好政策服务工作】7月2日，市委书记郭青到汉滨区洪山镇石狮村调研脱贫攻坚工作并为老党员、村干部，以及扶贫工作队员和“第一书记”讲党课。他强调，要深入学习贯彻省第十三次党代会精神，夯实责任、综合施策、精准发力，帮助贫困群众早日脱 ????????...展开全文c
148,【我市召开纪念建党96周年暨全市脱贫攻坚优秀党员干部表彰大会】6月30日，我市召开纪念建党96周年暨全市脱贫攻坚优秀党员干部表彰大会，对奋战在脱贫攻坚一线的优秀镇党委书记、第一书记和工作队长进行表彰。O网页链接 ????????
149,【安康拟公开遴选90名大学生暑假到市政府机关见习】本次公开遴选采取网上报名形式进行。7月10日上午9:00登录安康市人民政府门户网站（www.ankang.gov.cn）进入2017年暑假大学生见习在线报名系统，按要求填写有关信息并完成提交即可。详情请关注市政府网站和“安康发布”政务微信。O网页链接 ????????
150,【赵俊民赴石泉调研重点项目建设】6月30日，市委副书记、代市长赵俊民在石泉调研重点项目建设时强调，要把招商引资作为对外开放的第一抓手，作为安康实现追赶超越的最大动力，作为县域经济发展的头号工程。O网页链接 ????????
151,微博内容
152,@公安部交通安全微发布????@陕西交警????@陕西公安????@FM959安康交通广播????@安康警务
153,@公安部交通安全微发布@陕西交警????@陕西公安????????@安康警务????@FM959安康交通广播
154,#最美女交警# 安康的女警骑着电动车去塌方现场疏导交通，不慎摔倒在淤泥中，她们没有花容失色，身上的淤泥也没有能够掩盖警服的威严。困难没能阻止她们前去疏堵保畅的步伐，用行动温暖人心，用操守鞭笞着发视频者的人性。@公安部交通安全微发布????@陕西公安????@陕西交警????@安康警务????@FM959安康交通广播????????????...展开全文c
155,@公安部交通安全微发布 @陕西交警 @安康警务 @安康发布 @安康直播 @FM959安康交通广播
156,@公安部交通安全微发布????@陕西交警????@安康警务????@安康发布????@安康直播????@FM959安康交通广播
157,@公安部交通安全微发布????@陕西交警????@安康警务????@安康发布????@安康直播????@FM959安康交通广播
