ID,微博内容
91,【本市今日没有新增人感染H7N9禽流感病例】#防控人感染H7N9禽流感#据上海市卫生和计划生育委员会通报，截至今天（19日）17:00，本市没有新增人感染H7N9禽流感病例。据统计，目前本市累计确诊人感染H7N9禽流感病例为32例，其中16例患者正在积极治疗中，5名患者已康复出院，另有11例患者医治无效死亡。 ????????
92,【本市新增1例人感染H7N9禽流感确诊病例，另有1名患者康复出院】#防控人感染H7N9禽流感#截至17时本市新增1例人感染H7N9禽流感确诊病例，另有1名患者杨某今天康复出院，目前上海共发现32例人感染H7N9禽流感确诊病例，其中死亡11例，16例正在隔离治疗之中，5名患者已康复出院。详见长微博。 ????????
93,【上海又一例人感染H7N9禽流感确诊患者今日出院】#防控人感染H7N9禽流感#患者杨某，4月6日诊断为人感染H7N9禽流感确诊病例，随即转入上海市公共卫生临床中心治疗。经积极治疗，４月１6日及4月17日连续2次咽拭子H7N9核酸阴性，体温近期均正常，呼吸道症状消失，经专家会诊符合出院标准于今日出院。 ????????
94,【国家卫生计生委组织专家答记者问】#防控人感染H7N9禽流感# 昨天下午，中国疾控中心卫生应急中心主任冯子健、北京地坛医院感染性疾病诊疗中心主任李兴旺、卫生部农村卫生管理司合作医疗处处长诸宏明就人感染H7N9禽流感防控接受媒体采访，采访内容详见长微博。 ????????
95,"【本市新增1例人感染H7N9禽流感确诊病例】#防控人感染H7N9禽流感#截至4月17日17:00,本市新增1例人感染H7N9禽流感确诊病例。截至目前，上海共发现31例人感染H7N9禽流感确诊病例，其中死亡11例，16例正在隔离治疗之中，4名患者已康复出院。新增的病例情况详见长微博。 ????????"
96,【微问答结束】市疾控中心主任吴凡说，这个疾病是一个全新的疾病，医学界对它的认识需要一个过程。目前不排除存在轻症和隐性感染的可能。我们正在加紧研究，一旦有结果就会及时公布。就目前的情况看，还没有充分的证据表明H7N9禽流感病毒具有持续的人际传播能力。大家不用恐慌。Via @上海发布 ????????
97,【微问答：禽流感病毒普遍怕热】网友问：随着气温大幅上升，H7N9禽流感的感染和发病者会否减少甚至没有？吴凡说，禽流感病毒普遍对热敏感，对低温抵抗力较强。因此不排除随着气温升高，病毒在自然界中存活时间缩短的可能。更主要的是我们关闭活禽交易市场，大大减少人与禽接触机会。Via @上海发布 ????????
98,【微问答：禽流感防控】#防控人感染H7N9禽流感# 本市昨天禽流感疫情通报：回顾性诊断5例人感染H7N9禽流感确诊病例，其中3人康复，2人死亡。部分网友疑惑，到底什么叫“回顾性诊断”呢？今天16:30，市疾控中心主任吴凡将作客上海发布，回答网友问题。我们将及时转发相关内容，敬请关注！ ????????
99,"【嘉定举办健康素养系列讲座】#微预告#嘉定的筒子看过来，4月18日上午9:30，区疾控中心在华亭镇联华村村委会二楼举办“预防H7N9禽流感”讲座，邀请专家介绍日常生活中如何预防人感染H7N9禽流感。4月21日上午9点在马陆社区卫生服务中心举办“母婴健康素养”系列讲座,对准妈妈进行相关健康知识介绍。 ????????"
100,【本市新增1例、回顾性诊断5例人感染H7N9禽流感确诊病例】#防控人感染H7N9禽流感# 本市新增1例人感染H7N9禽流感确诊病例，回顾性诊断5例人感染H7N9禽流感确诊病例。截止4月16日17:00，上海共发现30例人感染H7N9禽流感确诊病例，其中死亡11例，15例正在隔离治疗之中，4名患者已康复出院。详见长微博。 ????????
101,【预防H7N9，记住6句话】#防控人感染H7N9禽流感# 简单易记的6句话，让你远离禽流感，详细内容请见图示。@上海发布 @全国卫生12320 ????????
102,【H7N9流感知识解答】#防控人感染H7N9禽流感##12320微访谈#今天的微访谈结束了，筒子们还有疑问的话可以拨打12320咨询或关注我们的官方微博。 ????????
103,回复@大若仔:目前尚无针对H7N9禽流感病毒的人用疫苗。但已启动疫苗研发准备工作。 //@大若仔:请问疫苗什么时候能研制出来？
104,【如何发现人感染H7N9禽流感】#防控人感染H7N9禽流感##12320微访谈#一是通过我国既往已经建立的不明原因肺炎监测体系；二是在发生人感染H7N9禽流感疫情的省份，在常规流感样病例监测的检测项目中增加H7核酸检测；其他省份，对检测到的非季节性流感病毒，进一步检测是否是H7N9新亚型病毒感染引起。 ????????
105,回复@疯丫头_雪凤:|| Rubyys: 任何传染病从发现到确诊都是需要进行实验室检测的，因此一定的时间是必要的。目前尚无针对H7N9禽流感病毒的人用疫苗。 但已启动疫苗研发准备工作。
106,"【高致病性禽流感可表现为呼吸道症状、结膜炎，甚至死亡】#防控人感染H7N9禽流感##12320微访谈#高致病性的禽流感目前只发现H5和H7两种亚型，禽流感病毒只在偶然情况下可以感染人。既往确认感染人的禽流感病毒有H5N1,H7N2,H7N3,H7N7,H5N2,H10N7，症状各不相同，可表现为呼吸道症状、结膜炎，甚至死亡。 ????????"
107,【甲型流感分为1-16种亚型】#防控人感染H7N9禽流感##12320微访谈#流感病毒可分为甲（A）、乙（B）、丙（C）三型。甲型流感依据血凝素蛋白(HA）的不同可分为1-16种亚型，根据神经氨酸酶蛋白（NA）的不同可分为1-9种亚型，不同亚型相互组合形成不同的流感病毒。H1和H3亚型为人流感常见型别。 ????????
108,【病原与猪流感没有高度的同源性】#防控人感染H7N9禽流感##12320微访谈#彭靖专家告诉大家，对此次人感染的H7N9从病毒生物学上属于禽源流感病毒，既往仅在禽间发生，未发现过人的感染情况。上海农业部门检测，病原与猪流感没有高度的同源性。 ????????
109,【H7N9流感知识解答】#防控人感染H7N9禽流感##12320微访谈#筒子们下午好，市政府参事、市H7N9流感防病专家咨询组组长彭靖，将于今天下午16：00-17：00通过12320微访谈，为大家提供H7N9流感相关知识答疑，有需求的筒子们聚过来吧！ ????????
110,【中国健康教育中心和沪苏浙皖健教机构联合发布健康行为守则】#防控人感染H7N9禽流感#江浙皖辽沪“人感染H7N9禽流感健康教育工作交流会”日前在市健教所举行。今天，中国健康教育中心和沪苏浙皖健教机构联合发布《预防呼吸道传染病健康行为守则》，倡导个人讲卫生、居家保健康，详见长微博。 ????????
111,【本市新确诊3例人感染H7N9禽流感病例】#防控人感染H7N9禽流感#截止4月14日16:00，本市新确诊3例人感染H7N9禽流感病例，患者目前病情稳定，正在积极治疗中。另2例之前已确诊患者，经全力抢救无效死亡。截至到目前，上海共发现24例人感染H7N9禽流感确诊病例，其中死亡9例，1例已康复出院，详见长微博。 ????????
112,学会科学消毒餐具，有效预防禽流感哦
113,"【上海新确诊1例人感染H7N9禽流感病例】#防控人感染H7N9禽流感#确诊患者顾某,男,56岁,上海人。其妻於某4月4日确诊为人感染H7N9禽流感病例。4月12日晚，国家卫计委和上海市卫计委组织专家就这两例确诊病例流行病学关联等问题进行讨论，目前尚不足以判定顾某发病是由於某传染所致。详见长微博。 ????????"
114,记住这17个要点，一起预防禽流感
115,【本市新确诊2例人感染H7N9禽流感病例】#防控人感染H7N9禽流感#截至4月12日19:30，本市新确诊2例人感染H7N9禽流感病例。另1例4月6日确诊病人经全力救治无效于4月11日晚死亡。截至到目前，上海共发现20例人感染H7N9禽流感确诊病例，其中死亡7例，12例正在隔离治疗之中，1例患儿已康复出院。详见长微博。 ????????
116,【预防H7N9科普宣传片新鲜出炉！请点击健康，转发关爱，携手预防】#防控人感染H7N9禽流感# 想了解更多的H7N9预防知识，赶快来看看我们的科普宣传片吧！筒子们，点击健康，转发关爱，让更多人了解H7N9，共同携手预防，筑起我们的防护之墙！ @上海发布 L预防H7N9科普宣传 ??????????查看图片
117,远离病死禽，预防禽流感
118,什么是禽流感？什么是人感染高致病性禽流感？人是怎样感染上禽流感的？三张图片解读禽流感！
119,【三省一市联合组建人感染H7N9禽流感防控专家组】#防控人感染H7N9禽流感# 在今天举行的沪苏浙皖区域联防联控工作会议上，四地卫生、农业、工商、林业等部门就全面加强疫情监测、患者救治、构筑防控屏障、提高预警水平、控制疫情等达成共识。卫生部门将联合组建人感染H7N9禽流感防控专家组，详见长微博 ????????
120,【上海今天新增3例人感染H7N9禽流感确诊病例】#防控人感染H7N9禽流感#截至4月11日17:00，本市新确诊3例人感染H7N9禽流感病例，其中1例经全力抢救无效死亡。目前，上海共发现18例人感染H7N9禽流感确诊病例，其中死亡6例，11例正在隔离治疗之中，1例患儿已康复出院。详见长微博。 ????????
121,【上海首例人感染H7N9禽流感患者痊愈出院】#防控人感染H7N9禽流感#4月10日下午，上海首例人感染H7N9禽流感患者痊愈出院。该患儿现年3岁零7个月，是在流感哨点监测点中被主动搜索发现的，4月3日下午转入复旦大学附属儿科医院，经过积极有效的治疗和精心护理，患儿病情得到了有效控制并治愈出院。 ????????
122,"【本市新增2例人感染H7N9禽流感确诊病例】#防控人感染H7N9禽流感# 截止4月10日17:00,本市新确诊2例人感染H7N9禽流感病例,为76岁和81岁女性。目前，上海共发现15例人感染H7N9禽流感确诊病例，其中死亡5例，另外9例正在隔离治疗中，1例患儿已于今天出院。患者详情见长微博。 ????????"
123,"【远离禽流感 从健康生活开始】#微预告#4月11日下午13：30，第４届新民健康大讲堂将在闵行区虹桥镇社区文化中心（万源路2800号）举行，特邀新华医院儿童感染专科主任张庆立,上海市胸科医院呼吸内科主任姜丽岩，上海动物学会副秘书长、野生动物专家许建中共话“远离禽流感 从健康生活开始”。 ????????"
